measure,interval_start,interval_end,ratio,numerator,denominator,practice,month
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_clarithromycin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_amoxicillin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_clarithromycin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_phenoxymethylpenicillin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_clarithromycin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_aciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_valaciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_fusidic_acid_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_flucloxacillin_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,430,2022-03-01
gp_consultation_uti,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_consultation_sinusitis,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_consultation_insectbite,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_consultation_otitismedia,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_consultation_sorethroat,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_consultation_shingles,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_clarithromycin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_amoxicillin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_clarithromycin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_phenoxymethylpenicillin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_clarithromycin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_aciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_valaciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_fusidic_acid_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_flucloxacillin_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,215,2022-03-01
gp_consultation_uti,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_consultation_sinusitis,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_consultation_insectbite,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_consultation_otitismedia,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_consultation_sorethroat,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_consultation_shingles,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_clarithromycin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_amoxicillin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_clarithromycin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_phenoxymethylpenicillin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_clarithromycin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_aciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_valaciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_fusidic_acid_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_flucloxacillin_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,44,2022-03-01
gp_consultation_uti,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_consultation_sinusitis,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_consultation_insectbite,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_consultation_otitismedia,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_consultation_sorethroat,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_consultation_shingles,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_clarithromycin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_amoxicillin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_clarithromycin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_phenoxymethylpenicillin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_clarithromycin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_aciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_valaciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_fusidic_acid_rate_impetigo,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_flucloxacillin_rate_impetigo,2022-03-01,2022-03-31,0.0,0,2,659,2022-03-01
gp_consultation_uti,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_consultation_sinusitis,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_consultation_insectbite,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_consultation_otitismedia,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_consultation_sorethroat,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_consultation_shingles,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_clarithromycin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_amoxicillin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_clarithromycin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_phenoxymethylpenicillin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_clarithromycin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_aciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_valaciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_fusidic_acid_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_flucloxacillin_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,693,2022-03-01
gp_consultation_uti,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_consultation_sinusitis,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_consultation_insectbite,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_consultation_otitismedia,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_consultation_sorethroat,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_consultation_shingles,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_clarithromycin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_amoxicillin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_clarithromycin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_phenoxymethylpenicillin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_clarithromycin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_aciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_valaciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_fusidic_acid_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_flucloxacillin_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,273,2022-03-01
gp_consultation_uti,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_consultation_sinusitis,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_consultation_insectbite,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_consultation_otitismedia,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_consultation_sorethroat,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_consultation_shingles,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_clarithromycin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_amoxicillin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_clarithromycin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_phenoxymethylpenicillin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_clarithromycin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_aciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_valaciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_fusidic_acid_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_flucloxacillin_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,721,2022-03-01
gp_consultation_uti,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_consultation_sinusitis,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_consultation_insectbite,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_consultation_otitismedia,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_consultation_sorethroat,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_consultation_shingles,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_clarithromycin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_amoxicillin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_clarithromycin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_phenoxymethylpenicillin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_clarithromycin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_aciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_valaciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_fusidic_acid_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_flucloxacillin_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,407,2022-03-01
gp_consultation_uti,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_consultation_sinusitis,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_consultation_insectbite,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_consultation_otitismedia,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_consultation_sorethroat,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_consultation_shingles,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_clarithromycin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_amoxicillin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_clarithromycin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_phenoxymethylpenicillin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_clarithromycin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_aciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_valaciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_fusidic_acid_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_flucloxacillin_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,81,2022-03-01
gp_consultation_uti,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_consultation_sinusitis,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_consultation_insectbite,2022-03-01,2022-03-31,1.0,1,1,28,2022-03-01
gp_consultation_otitismedia,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_consultation_sorethroat,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_consultation_shingles,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_clarithromycin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_amoxicillin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_clarithromycin_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_phenoxymethylpenicillin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_clarithromycin_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_aciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_valaciclovir_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_fusidic_acid_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_flucloxacillin_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,28,2022-03-01
gp_consultation_uti,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_consultation_sinusitis,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_consultation_insectbite,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_consultation_otitismedia,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_consultation_sorethroat,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_consultation_shingles,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_consultation_impetigo,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_prescribing_rate_uti,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_prescribing_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_prescribing_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_prescribing_rate_otitismedia,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_prescribing_rate_sorethroat,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_prescribing_rate_shingles,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_prescribing_rate_impetigo,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_nitrofurantoin_rate_uti,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_trimethoprim_rate_uti,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_phenoxymethylpenicillin_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_doxycycline_rate_sinusitis,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
gp_flucloxacillin_rate_insectbite,2022-03-01,2022-03-31,0.0,0,1,587,2022-03-01
